Fecha,Valor,statusCode,Valor_lag_1,Valor_lag_7,Valor_lag_30,MA_7,MA_30,MA_90,day_of_week,day_of_month,month,quarter,year,is_month_start,is_month_end,ROC_7,ROC_30,momentum_7,momentum_30,daily_return,volatility_7,volatility_30,range_7,range_30
1995-11-09,412.66,OK,413.93,415.07,402.76,415.42600000000004,410.45799999999997,409.70272727272726,3,9,11,4,1995,0,0,-0.5806249548268916,2.4580395272618905,-2.409999999999968,9.900000000000034,-0.3068151619839088,0.37720636201955654,0.5376709153363931,5.369999999999948,14.919999999999959
1995-11-10,412.13,OK,412.66,416.31,403.89,414.59,410.87,409.80826086956523,4,10,11,4,1995,0,0,-1.0040594749105236,2.040159449355028,-4.180000000000007,8.240000000000009,-0.12843503126060973,0.17959177943048313,0.5388326849064299,5.899999999999977,14.919999999999959
1995-11-15,405.76,OK,408.57,413.93,403.83,410.462,411.31857142857143,409.735,2,15,11,4,1995,0,0,-1.9737636798492497,0.4779238788599205,-8.170000000000016,1.9300000000000068,-0.6877646425337169,0.43900762857819936,0.6089581107628741,7.430000000000007,14.919999999999959
1995-11-16,405.33,OK,405.76,412.66,403.11,408.996,411.4242857142857,409.5718518518519,3,16,11,4,1995,0,0,-1.7762807153589022,0.5507181662573357,-7.330000000000041,2.2199999999999704,-0.10597397476340698,0.48656989904525927,0.6081445346268797,7.860000000000014,14.069999999999993
1995-11-17,407.75,OK,405.33,412.13,403.96,408.12,411.6047619047619,409.50678571428574,4,17,11,4,1995,0,0,-1.0627714556086687,0.9382117041291327,-4.3799999999999955,3.7900000000000205,0.5970443835886741,0.7435805658277517,0.6260454380853179,7.860000000000014,12.699999999999989
1995-11-22,410.65,OK,409.33,405.76,410.19,408.666,411.89666666666665,409.5625806451613,2,22,11,4,1995,0,0,1.205145899053628,0.11214315317291668,4.889999999999986,0.45999999999997954,0.3224781960765144,0.3824436772400955,0.597522785493084,5.319999999999993,12.699999999999989
1995-11-23,411.84,OK,410.65,405.33,409.58,409.968,412.00428571428574,409.63374999999996,3,23,11,4,1995,0,0,1.6060987343645916,0.5517847551149924,6.509999999999991,2.259999999999991,0.2897844880068279,0.3448338146522726,0.6038838758112806,4.089999999999975,12.699999999999989
1995-11-24,415.85,OK,411.84,407.75,406.81,411.588,412.43476190476184,409.8221212121212,4,24,11,4,1995,0,0,1.9865113427345316,2.2221675966667576,8.100000000000023,9.04000000000002,0.9736790986791144,0.49270339865055557,0.6294976187730777,6.520000000000039,12.699999999999989
1995-11-29,412.35,OK,414.23,410.65,416.2,413.81800000000004,412.39761904761906,410.1536111111111,2,29,11,4,1995,0,0,0.41397784000976046,-0.9250360403652014,1.7000000000000455,-3.849999999999966,-0.45385413900489446,0.6183015399463127,0.5173199590190585,4.010000000000048,12.699999999999989
1995-11-30,414.23,OK,412.35,411.84,416.08,414.296,412.3095238095238,410.26378378378377,3,30,11,4,1995,0,1,0.5803224553224684,-0.44462603345509777,2.390000000000043,-1.849999999999966,0.45592336607251926,0.634676324703597,0.5360233389130066,3.5,12.699999999999989
1995-12-06,409.51,OK,411.38,412.35,418.03,412.21000000000004,411.6322727272727,410.4043902439024,2,6,12,4,1995,0,0,-0.6887352976840178,-2.038131234600382,-2.840000000000032,-8.519999999999982,-0.45456755311390484,0.3933872866706641,0.5026541618824986,4.720000000000027,10.870000000000005
1995-12-07,411.75,OK,409.51,414.23,416.2,411.71400000000006,411.43000000000006,410.4364285714285,3,7,12,4,1995,0,0,-0.5987012046447693,-1.0691975012013466,-2.480000000000018,-4.449999999999989,0.5469951893726677,0.4370662739473092,0.5208447869294631,3.990000000000009,10.520000000000039
1995-12-13,410.8,OK,411.34,409.51,413.19,411.34250000000003,411.10333333333324,410.4877777777778,2,13,12,4,1995,0,0,0.31501062245122835,-0.5784263897964603,1.2900000000000205,-2.3899999999999864,-0.13127826129235576,0.3667642530522999,0.5191526071739815,0.9499999999999886,10.520000000000039
1995-12-14,409.29,OK,410.8,411.75,408.57,410.72749999999996,411.137619047619,410.4617391304348,3,14,12,4,1995,0,0,-0.5974499089253182,0.17622439239297627,-2.4599999999999795,0.7200000000000273,-0.36757546251217077,0.17153801628892032,0.44841495042071844,2.1899999999999977,10.520000000000039
1995-12-20,406.33,OK,406.43,410.8,410.27,407.17600000000004,411.017619047619,410.15659999999997,2,20,12,4,1995,0,0,-1.0881207400194826,-0.9603431886318736,-4.470000000000027,-3.9399999999999977,-0.0246044829367964,0.2349110651799537,0.40016437301589924,3.0,9.560000000000002
1995-12-21,405.92,OK,406.33,409.29,409.33,406.50200000000007,410.85523809523806,410.0735294117647,3,21,12,4,1995,0,0,-0.8233770676048802,-0.8330686731976567,-3.3700000000000045,-3.409999999999968,-0.10090320675312237,0.20619454094456893,0.3968560022920775,1.6200000000000045,9.930000000000007
1995-12-22,407.34,OK,405.92,407.54,410.65,406.46200000000005,410.697619047619,410.02096153846156,4,22,12,4,1995,0,0,-0.049074937429460785,-0.8060392061366106,-0.20000000000004547,-3.3100000000000023,0.3498226251477998,0.19799763778346358,0.3982834165019774,1.419999999999959,9.930000000000007
1995-12-27,407.19,OK,407.15,406.33,414.82,406.9,409.82399999999996,409.9153703703704,2,27,12,4,1995,0,0,0.21165062879926477,-1.8393520080998926,0.8600000000000136,-7.6299999999999955,0.009824389045820503,0.23488052869726908,0.3077810722223827,1.419999999999959,8.310000000000002
1995-12-28,407.9,OK,407.19,405.92,414.23,407.395,409.50750000000005,409.87872727272725,3,28,12,4,1995,0,0,0.4877808435159503,-1.5281365425005577,1.9799999999999613,-6.330000000000041,0.17436577519094332,0.1700283184765608,0.31317357347449354,0.75,8.310000000000002
1995-12-29,407.13,OK,407.9,407.34,412.35,407.3425,409.2465,409.82964285714286,4,29,12,4,1995,0,0,-0.05155398438649872,-1.2659148781375085,-0.20999999999997954,-5.220000000000027,-0.18877175778376776,0.18183470751623082,0.2971773691408393,0.7699999999999818,8.310000000000002
1996-01-03,405.53,OK,406.91,407.19,412.43,406.8675,408.2742105263158,409.70517241379315,2,3,1,1,1996,0,0,-0.4076720941084022,-1.6730111776543932,-1.660000000000025,-6.900000000000034,-0.33914133346441,0.26399792542900746,0.28350592129396796,2.3700000000000045,6.220000000000027
1996-01-04,404.76,OK,405.53,407.9,411.38,406.08250000000004,407.92578947368423,409.6213559322034,3,4,1,1,1996,0,0,-0.7697965187545952,-1.6092177548738373,-3.1399999999999864,-6.6200000000000045,-0.18987497842329892,0.08649920147359455,0.28115016794461584,2.3700000000000045,6.990000000000009
1996-01-05,407.33,OK,404.76,407.13,409.51,406.1325,407.81105263157895,409.5831666666666,4,5,1,1,1996,0,0,0.04912435831305739,-0.5323435325144676,0.19999999999998863,-2.180000000000007,0.6349441644431186,0.5246347333176851,0.3151010600633182,2.569999999999993,6.990000000000009
1996-01-10,407.54,OK,406.43,405.53,411.48,406.444,407.26550000000003,409.7821666666667,2,10,1,1,1996,0,0,0.49564767094913975,-0.9575191989890097,2.0100000000000477,-3.9399999999999977,0.2731097605983779,0.348469838064262,0.27878142910907106,2.7800000000000296,6.579999999999984
1996-01-11,407.71,OK,407.54,404.76,411.34,407.034,407.084,409.854,3,11,1,1,1996,0,0,0.72882695918568,-0.882481645354205,2.9499999999999886,-3.6299999999999955,0.04171369681502668,0.27429561305261346,0.27910316884610376,1.5499999999999545,6.0400000000000205
1996-01-12,406.63,OK,407.71,407.33,410.8,406.894,406.8755,409.8011475409836,4,12,1,1,1996,0,0,-0.17185083347653896,-1.0150925024342783,-0.6999999999999886,-4.170000000000016,-0.26489416497019747,0.2217576927391541,0.28486345893379295,1.5499999999999545,4.53000000000003
1996-01-17,407.12,OK,405.95,407.54,406.29,406.63599999999997,406.66150000000005,410.00266666666664,2,17,1,1,1996,0,0,-0.10305736860185544,0.20428757783848006,-0.4200000000000159,0.8299999999999841,0.28821283409288245,0.22653309517633596,0.25162733275785665,1.9399999999999977,3.1399999999999864
1996-01-18,408.06,OK,407.12,407.71,406.43,406.70599999999996,406.743,409.999,3,18,1,1,1996,0,0,0.08584533124034177,0.40105307186968364,0.35000000000002274,1.6299999999999955,0.2308901552367848,0.24915041484231581,0.2555503125507769,2.2900000000000205,3.3000000000000114
1996-01-19,408.7,OK,408.06,406.63,406.33,407.12,406.8615,409.9777049180328,4,19,1,1,1996,0,0,0.5090622925017829,0.5832697561095612,2.069999999999993,2.3700000000000045,0.15683968043915808,0.10525268616080588,0.25543677289304817,2.930000000000007,3.9399999999999977
1996-01-25,410.92,OK,410.68,408.06,407.15,410.366,407.6166666666667,409.9868333333333,3,25,1,1,1996,0,0,0.7008773219624675,0.9259486675672557,2.8600000000000136,3.7700000000000387,0.05843966104996934,0.36165981964547056,0.28132896771631516,3.240000000000009,7.180000000000007
1996-01-26,410.4,OK,410.92,408.7,407.19,410.706,407.7695238095238,409.99360655737706,4,26,1,1,1996,0,0,0.41595302177637183,0.7883297723421556,1.6999999999999886,3.2099999999999795,-0.12654531295630544,0.37955721729562963,0.28520211906985493,2.3500000000000227,7.180000000000007
1996-02-01,412.29,OK,412.76,410.92,406.91,412.45199999999994,408.7763636363636,409.8001639344262,3,1,2,1,1996,1,0,0.3333982283656223,1.3221596913322253,1.3700000000000045,5.3799999999999955,-0.11386762283166485,0.20636481073933216,0.28581443181060034,3.4600000000000364,9.100000000000023
1996-02-02,410.93,OK,412.29,410.4,405.53,412.558,409.02181818181816,409.81838709677425,4,2,2,1,1996,0,0,0.12914230019493989,1.3315907577737818,0.5300000000000296,5.400000000000034,-0.32986490091926335,0.24573938285677133,0.28507006770314136,2.930000000000007,9.100000000000023
